session_id,unit_id,station,t,channel,value_true,value_observed,t_global
0,84,7,6384.82,vibration,0.2198,0.2198,6384.82
0,84,7,6384.82,temperature,72.1735,72.1735,6384.82
0,84,7,6384.82,pressure,29.0536,29.0536,6384.82
0,84,7,6384.82,humidity,46.1019,46.1019,6384.82
0,85,6,6384.82,torque,48.4019,48.4019,6384.82
0,85,6,6384.82,vibration,0.188,0.188,6384.82
0,85,6,6384.82,temperature,73.0681,73.0681,6384.82
0,85,6,6384.82,pressure,33.4777,33.4777,6384.82
0,85,6,6384.82,humidity,40.2442,40.2442,6384.82
0,90,5,6384.82,torque,48.3889,48.3889,6384.82
0,90,5,6384.82,vibration,0.2197,0.2197,6384.82
0,90,5,6384.82,temperature,69.4617,69.4617,6384.82
0,90,5,6384.82,pressure,27.2902,27.2902,6384.82
0,90,5,6384.82,humidity,44.9805,44.9805,6384.82
0,95,4,6384.82,torque,49.8158,,6384.82
0,95,4,6384.82,vibration,0.2127,,6384.82
0,95,4,6384.82,temperature,69.7346,,6384.82
0,95,4,6384.82,pressure,32.7998,,6384.82
0,95,4,6384.82,humidity,44.8779,,6384.82
0,100,3,6384.82,torque,48.5581,48.5581,6384.82
0,100,3,6384.82,vibration,0.2056,0.2056,6384.82
0,100,3,6384.82,temperature,71.3047,71.3047,6384.82
0,100,3,6384.82,pressure,29.5655,29.5655,6384.82
0,100,3,6384.82,humidity,46.6351,46.6351,6384.82
0,105,2,6384.82,torque,51.8016,51.8016,6384.82
0,105,2,6384.82,vibration,0.2163,0.2163,6384.82
0,105,2,6384.82,temperature,67.0728,67.0728,6384.82
0,105,2,6384.82,pressure,30.5177,30.5177,6384.82
0,105,2,6384.82,humidity,43.207,43.207,6384.82
0,110,1,6384.82,torque,49.6428,49.6428,6384.82
0,110,1,6384.82,vibration,0.1702,0.1702,6384.82
0,110,1,6384.82,temperature,69.5663,69.5663,6384.82
0,110,1,6384.82,pressure,30.0804,30.0804,6384.82
0,110,1,6384.82,humidity,47.2641,47.2641,6384.82
0,115,0,6384.82,torque,49.6579,49.6579,6384.82
0,115,0,6384.82,vibration,0.1682,0.1682,6384.82
0,115,0,6384.82,temperature,72.1567,72.1567,6384.82
0,115,0,6384.82,pressure,31.0079,31.0079,6384.82
0,115,0,6384.82,humidity,47.2731,47.2731,6384.82
0,81,11,6398.75,torque,51.5529,51.5529,6398.75
0,81,11,6398.75,vibration,0.2458,0.2458,6398.75
0,81,11,6398.75,temperature,70.893,70.893,6398.75
0,81,11,6398.75,pressure,31.0662,31.0662,6398.75
0,81,11,6398.75,humidity,43.4599,43.4599,6398.75
0,82,10,6398.75,torque,53.2638,53.2638,6398.75
0,82,10,6398.75,vibration,0.2693,0.2693,6398.75
0,82,10,6398.75,temperature,66.9852,66.9852,6398.75
0,82,10,6398.75,pressure,31.2971,31.2971,6398.75
0,82,10,6398.75,humidity,44.0915,44.0915,6398.75
0,83,9,6425.4,torque,48.5605,,6425.4
0,83,9,6425.4,vibration,0.1962,,6425.4
0,83,9,6425.4,temperature,72.3466,,6425.4
0,83,9,6425.4,pressure,28.9518,,6425.4
0,83,9,6425.4,humidity,43.1579,,6425.4
0,84,8,6439.09,torque,49.4808,49.4808,6439.09
0,84,8,6439.09,vibration,0.134,0.134,6439.09
0,84,8,6439.09,temperature,69.3396,69.3396,6439.09
0,84,8,6439.09,pressure,31.9314,31.9314,6439.09
0,84,8,6439.09,humidity,45.8756,45.8756,6439.09
0,85,7,6446.3,torque,49.9789,49.9789,6446.3
0,85,7,6446.3,vibration,0.2106,0.2106,6446.3
0,85,7,6446.3,temperature,70.8348,70.8348,6446.3
0,85,7,6446.3,pressure,33.4616,33.4616,6446.3
0,85,7,6446.3,humidity,47.7526,47.7526,6446.3
0,86,6,6446.3,torque,50.9068,50.9068,6446.3
0,86,6,6446.3,vibration,0.1534,0.1534,6446.3
0,86,6,6446.3,temperature,68.264,68.264,6446.3
0,86,6,6446.3,pressure,26.81,26.81,6446.3
0,86,6,6446.3,humidity,40.9192,40.9192,6446.3
0,91,5,6447.67,torque,49.2288,49.2288,6447.67
0,91,5,6447.67,vibration,0.2456,0.2456,6447.67
0,91,5,6447.67,temperature,69.6012,69.6012,6447.67
0,91,5,6447.67,pressure,30.894,30.894,6447.67
0,91,5,6447.67,humidity,45.0501,45.0501,6447.67
0,96,4,6447.67,torque,50.134,,6447.67
0,96,4,6447.67,vibration,0.2079,,6447.67
0,96,4,6447.67,temperature,74.5949,,6447.67
0,96,4,6447.67,pressure,30.1237,,6447.67
0,96,4,6447.67,humidity,44.9252,,6447.67
0,101,3,6447.67,torque,49.1469,49.1469,6447.67
0,101,3,6447.67,vibration,0.1869,0.1869,6447.67
0,101,3,6447.67,temperature,71.2309,71.2309,6447.67
0,101,3,6447.67,pressure,32.173,32.173,6447.67
0,101,3,6447.67,humidity,45.0698,45.0698,6447.67
0,106,2,6447.67,torque,49.573,49.573,6447.67
0,106,2,6447.67,vibration,0.2261,0.2261,6447.67
0,106,2,6447.67,temperature,67.4841,67.4841,6447.67
0,106,2,6447.67,pressure,30.5577,30.5577,6447.67
0,106,2,6447.67,humidity,42.4485,42.4485,6447.67
0,111,1,6447.67,torque,50.2248,50.2248,6447.67
0,111,1,6447.67,vibration,0.2475,0.2475,6447.67
0,111,1,6447.67,temperature,66.9903,66.9903,6447.67
0,111,1,6447.67,pressure,30.8258,30.8258,6447.67
0,111,1,6447.67,humidity,46.9882,46.9882,6447.67
0,116,0,6447.67,torque,49.2777,49.2777,6447.67
0,116,0,6447.67,vibration,0.2057,0.2057,6447.67
0,116,0,6447.67,temperature,71.4087,71.4087,6447.67
0,116,0,6447.67,pressure,28.6655,28.6655,6447.67
0,116,0,6447.67,humidity,45.6289,45.6289,6447.67
0,82,11,6451.06,torque,49.9853,49.9853,6451.06
0,82,11,6451.06,vibration,0.2336,0.2336,6451.06
0,82,11,6451.06,temperature,68.4519,68.4519,6451.06
0,82,11,6451.06,pressure,28.4624,28.4624,6451.06
0,82,11,6451.06,humidity,42.6753,42.6753,6451.06
0,83,10,6485.47,torque,51.1743,51.1743,6485.47
0,83,10,6485.47,vibration,0.1631,0.1631,6485.47
0,83,10,6485.47,temperature,68.284,68.284,6485.47
0,83,10,6485.47,pressure,31.5102,31.5102,6485.47
0,83,10,6485.47,humidity,45.0581,45.0581,6485.47
0,84,9,6485.47,torque,49.9054,,6485.47
0,84,9,6485.47,vibration,0.2137,,6485.47
0,84,9,6485.47,temperature,73.0609,,6485.47
0,84,9,6485.47,pressure,33.0439,,6485.47
0,84,9,6485.47,humidity,43.4594,,6485.47
0,85,8,6494.28,torque,50.5705,50.5705,6494.28
0,85,8,6494.28,vibration,0.2092,0.2092,6494.28
0,85,8,6494.28,temperature,73.1675,73.1675,6494.28
0,85,8,6494.28,pressure,29.0413,29.0413,6494.28
0,85,8,6494.28,humidity,45.4804,45.4804,6494.28
0,86,7,6507.71,torque,51.073,51.073,6507.71
0,86,7,6507.71,vibration,0.1819,0.1819,6507.71
0,86,7,6507.71,temperature,76.343,76.343,6507.71
0,86,7,6507.71,pressure,28.345,28.345,6507.71
0,86,7,6507.71,humidity,47.7062,47.7062,6507.71
0,87,6,6507.71,torque,50.6683,50.6683,6507.71
0,87,6,6507.71,vibration,0.2002,0.2002,6507.71
0,87,6,6507.71,temperature,68.8878,68.8878,6507.71
0,87,6,6507.71,pressure,31.8096,31.8096,6507.71
0,87,6,6507.71,humidity,41.5829,41.5829,6507.71
0,92,5,6507.71,torque,50.0455,50.0455,6507.71
0,92,5,6507.71,vibration,0.1638,0.1638,6507.71
0,92,5,6507.71,temperature,74.6421,74.6421,6507.71
0,92,5,6507.71,pressure,28.5957,28.5957,6507.71
0,92,5,6507.71,humidity,45.6447,45.6447,6507.71
0,97,4,6507.71,torque,50.0953,,6507.71
0,97,4,6507.71,vibration,0.1864,,6507.71
0,97,4,6507.71,temperature,69.7137,,6507.71
0,97,4,6507.71,pressure,29.4195,,6507.71
0,97,4,6507.71,humidity,46.4865,,6507.71
0,102,3,6507.71,torque,52.093,52.093,6507.71
0,102,3,6507.71,vibration,0.1906,0.1906,6507.71
0,102,3,6507.71,temperature,67.2877,67.2877,6507.71
0,102,3,6507.71,pressure,30.1824,30.1824,6507.71
0,102,3,6507.71,humidity,45.1595,45.1595,6507.71
0,107,2,6507.71,torque,50.1405,50.1405,6507.71
0,107,2,6507.71,vibration,0.2238,0.2238,6507.71
0,107,2,6507.71,temperature,65.365,65.365,6507.71
0,107,2,6507.71,pressure,29.521,29.521,6507.71
0,107,2,6507.71,humidity,44.8784,44.8784,6507.71
0,112,1,6507.71,torque,53.6797,53.6797,6507.71
0,112,1,6507.71,vibration,0.1969,0.1969,6507.71
0,112,1,6507.71,temperature,73.5745,73.5745,6507.71
0,112,1,6507.71,pressure,32.4844,32.4844,6507.71
0,112,1,6507.71,humidity,48.2369,48.2369,6507.71
0,117,0,6507.71,torque,48.7721,48.7721,6507.71
0,117,0,6507.71,vibration,0.1712,0.1712,6507.71
0,117,0,6507.71,temperature,69.8377,69.8377,6507.71
0,117,0,6507.71,pressure,27.8299,27.8299,6507.71
0,117,0,6507.71,humidity,46.7424,46.7424,6507.71
0,85,9,6535.6,torque,50.7469,,6535.6
0,85,9,6535.6,vibration,0.1366,,6535.6
0,85,9,6535.6,temperature,68.077,,6535.6
0,85,9,6535.6,pressure,34.2231,,6535.6
0,85,9,6535.6,humidity,42.2516,,6535.6
0,83,11,6545.97,torque,49.7777,49.7777,6545.97
0,83,11,6545.97,vibration,0.1908,0.1908,6545.97
0,83,11,6545.97,temperature,69.4764,69.4764,6545.97
0,83,11,6545.97,pressure,33.1941,33.1941,6545.97
0,83,11,6545.97,humidity,41.9399,41.9399,6545.97
0,84,10,6545.97,torque,49.3399,49.3399,6545.97
0,84,10,6545.97,vibration,0.2298,0.2298,6545.97
0,84,10,6545.97,temperature,71.6146,71.6146,6545.97
0,84,10,6545.97,pressure,30.0424,30.0424,6545.97
0,84,10,6545.97,humidity,44.9795,44.9795,6545.97
0,86,8,6558.32,torque,50.0871,50.0871,6558.32
0,86,8,6558.32,vibration,0.1845,0.1845,6558.32
0,86,8,6558.32,temperature,67.3533,67.3533,6558.32
0,86,8,6558.32,pressure,26.8901,26.8901,6558.32
0,86,8,6558.32,humidity,45.6596,45.6596,6558.32
0,87,7,6566.45,torque,49.0847,49.0847,6566.45
0,87,7,6566.45,vibration,0.1656,0.1656,6566.45
0,87,7,6566.45,temperature,71.1489,71.1489,6566.45
0,87,7,6566.45,pressure,28.5776,28.5776,6566.45
0,87,7,6566.45,humidity,46.886,46.886,6566.45
0,88,6,6566.45,torque,50.3118,50.3118,6566.45
0,88,6,6566.45,vibration,0.2056,0.2056,6566.45
0,88,6,6566.45,temperature,69.8746,69.8746,6566.45
0,88,6,6566.45,pressure,29.4677,29.4677,6566.45
0,88,6,6566.45,humidity,41.9932,41.9932,6566.45
0,93,5,6566.45,torque,49.2845,49.2845,6566.45
0,93,5,6566.45,vibration,0.2038,0.2038,6566.45
0,93,5,6566.45,temperature,70.1374,70.1374,6566.45
0,93,5,6566.45,pressure,30.1376,30.1376,6566.45
0,93,5,6566.45,humidity,45.1311,45.1311,6566.45
0,98,4,6566.45,torque,49.9852,,6566.45
0,98,4,6566.45,vibration,0.1747,,6566.45
0,98,4,6566.45,temperature,71.3593,,6566.45
0,98,4,6566.45,pressure,33.7976,,6566.45
0,98,4,6566.45,humidity,47.1357,,6566.45
0,103,3,6566.45,torque,47.0711,47.0711,6566.45
0,103,3,6566.45,vibration,0.2311,0.2311,6566.45
0,103,3,6566.45,temperature,68.3978,68.3978,6566.45
0,103,3,6566.45,pressure,29.0586,29.0586,6566.45
0,103,3,6566.45,humidity,45.9348,45.9348,6566.45
0,108,2,6566.45,torque,51.4923,51.4923,6566.45
0,108,2,6566.45,vibration,0.2174,0.2174,6566.45
0,108,2,6566.45,temperature,71.1522,71.1522,6566.45
0,108,2,6566.45,pressure,28.8965,28.8965,6566.45
0,108,2,6566.45,humidity,46.332,46.332,6566.45
0,113,1,6566.45,torque,48.8204,48.8204,6566.45
0,113,1,6566.45,vibration,0.2092,0.2092,6566.45
0,113,1,6566.45,temperature,69.267,69.267,6566.45
0,113,1,6566.45,pressure,29.3147,29.3147,6566.45
0,113,1,6566.45,humidity,46.7043,46.7043,6566.45
0,118,0,6569.71,torque,48.5754,48.5754,6569.71
0,118,0,6569.71,vibration,0.1721,0.1721,6569.71
0,118,0,6569.71,temperature,69.0609,69.0609,6569.71
0,118,0,6569.71,pressure,26.9196,26.9196,6569.71
0,118,0,6569.71,humidity,45.1502,45.1502,6569.71
0,84,11,6607.17,torque,49.2855,49.2855,6607.17
0,84,11,6607.17,vibration,0.1437,0.1437,6607.17
0,84,11,6607.17,temperature,70.1994,70.1994,6607.17
0,84,11,6607.17,pressure,28.3006,28.3006,6607.17
0,84,11,6607.17,humidity,42.2173,42.2173,6607.17
0,85,10,6607.17,torque,49.5573,49.5573,6607.17
0,85,10,6607.17,vibration,0.1991,0.1991,6607.17
0,85,10,6607.17,temperature,69.6123,69.6123,6607.17
0,85,10,6607.17,pressure,24.4947,24.4947,6607.17
0,85,10,6607.17,humidity,44.6488,44.6488,6607.17
0,86,9,6610.42,torque,51.4022,,6610.42
0,86,9,6610.42,vibration,0.2533,,6610.42
0,86,9,6610.42,temperature,67.3886,,6610.42
0,86,9,6610.42,pressure,29.4957,,6610.42
0,86,9,6610.42,humidity,43.4562,,6610.42
0,87,8,6613.66,torque,51.3853,51.3853,6613.66
0,87,8,6613.66,vibration,0.1981,0.1981,6613.66
0,87,8,6613.66,temperature,67.1819,67.1819,6613.66
0,87,8,6613.66,pressure,26.1488,26.1488,6613.66
0,87,8,6613.66,humidity,45.5429,45.5429,6613.66
0,88,7,6636.69,torque,48.1501,48.1501,6636.69
0,88,7,6636.69,vibration,0.1791,0.1791,6636.69
0,88,7,6636.69,temperature,68.9852,68.9852,6636.69
0,88,7,6636.69,pressure,31.1945,31.1945,6636.69
0,88,7,6636.69,humidity,48.7904,48.7904,6636.69
0,89,6,6636.69,torque,49.6564,49.6564,6636.69
0,89,6,6636.69,vibration,0.1165,0.1165,6636.69
0,89,6,6636.69,temperature,70.4442,70.4442,6636.69
0,89,6,6636.69,pressure,28.2304,28.2304,6636.69
0,89,6,6636.69,humidity,41.7337,41.7337,6636.69
0,94,5,6636.69,torque,48.0145,48.0145,6636.69
0,94,5,6636.69,vibration,0.2132,0.2132,6636.69
0,94,5,6636.69,temperature,72.2245,72.2245,6636.69
0,94,5,6636.69,pressure,29.0504,29.0504,6636.69
0,94,5,6636.69,humidity,45.493,45.493,6636.69
0,99,4,6636.69,torque,50.3996,,6636.69
0,99,4,6636.69,vibration,0.2379,,6636.69
0,99,4,6636.69,temperature,70.9649,,6636.69
0,99,4,6636.69,pressure,29.8329,,6636.69
0,99,4,6636.69,humidity,46.8351,,6636.69
0,104,3,6636.69,torque,52.2029,52.2029,6636.69
0,104,3,6636.69,vibration,0.1467,0.1467,6636.69
0,104,3,6636.69,temperature,75.1288,75.1288,6636.69
0,104,3,6636.69,pressure,29.5742,29.5742,6636.69
0,104,3,6636.69,humidity,46.5375,46.5375,6636.69
0,109,2,6636.69,torque,48.6673,48.6673,6636.69
0,109,2,6636.69,vibration,0.1679,0.1679,6636.69
0,109,2,6636.69,temperature,71.2082,71.2082,6636.69
0,109,2,6636.69,pressure,33.8406,33.8406,6636.69
0,109,2,6636.69,humidity,47.8558,47.8558,6636.69
0,114,1,6636.69,torque,49.9701,49.9701,6636.69
0,114,1,6636.69,vibration,0.1585,0.1585,6636.69
0,114,1,6636.69,temperature,71.0472,71.0472,6636.69
0,114,1,6636.69,pressure,33.1294,33.1294,6636.69
0,114,1,6636.69,humidity,46.3303,46.3303,6636.69
0,119,0,6636.69,torque,50.2887,50.2887,6636.69
0,119,0,6636.69,vibration,0.2136,0.2136,6636.69
0,119,0,6636.69,temperature,69.1504,69.1504,6636.69
0,119,0,6636.69,pressure,27.7581,27.7581,6636.69
0,119,0,6636.69,humidity,44.3305,44.3305,6636.69
0,87,9,6667.1,torque,47.7146,,6667.1
0,87,9,6667.1,vibration,0.2113,,6667.1
0,87,9,6667.1,temperature,68.0863,,6667.1
0,87,9,6667.1,pressure,31.1053,,6667.1
0,87,9,6667.1,humidity,42.536,,6667.1
0,85,11,6669.73,torque,47.1137,47.1137,6669.73
0,85,11,6669.73,vibration,0.1758,0.1758,6669.73
0,85,11,6669.73,temperature,68.0954,68.0954,6669.73
0,85,11,6669.73,pressure,30.9375,30.9375,6669.73
0,85,11,6669.73,humidity,41.6741,41.6741,6669.73
0,86,10,6669.73,torque,49.4169,49.4169,6669.73
0,86,10,6669.73,vibration,0.2226,0.2226,6669.73
0,86,10,6669.73,temperature,71.8044,71.8044,6669.73
0,86,10,6669.73,pressure,31.607,31.607,6669.73
0,86,10,6669.73,humidity,45.8714,45.8714,6669.73
0,90,6,6687.04,torque,49.337,49.337,6687.04
0,90,6,6687.04,vibration,0.2016,0.2016,6687.04
0,90,6,6687.04,temperature,68.6316,68.6316,6687.04
0,90,6,6687.04,pressure,29.1704,29.1704,6687.04
0,90,6,6687.04,humidity,41.6221,41.6221,6687.04
0,95,5,6688.28,torque,49.0731,49.0731,6688.28
0,95,5,6688.28,vibration,0.1967,0.1967,6688.28
0,95,5,6688.28,temperature,66.758,66.758,6688.28
0,95,5,6688.28,pressure,26.0411,26.0411,6688.28
0,95,5,6688.28,humidity,45.5444,45.5444,6688.28
0,88,8,6689.75,torque,48.9381,48.9381,6689.75
0,88,8,6689.75,vibration,0.1455,0.1455,6689.75
0,88,8,6689.75,temperature,69.7823,69.7823,6689.75
0,88,8,6689.75,pressure,28.6003,28.6003,6689.75
0,88,8,6689.75,humidity,44.9827,44.9827,6689.75
0,89,7,6689.75,torque,51.4425,51.4425,6689.75
0,89,7,6689.75,vibration,0.2267,0.2267,6689.75
0,89,7,6689.75,temperature,72.2177,72.2177,6689.75
0,89,7,6689.75,pressure,28.5808,28.5808,6689.75
0,89,7,6689.75,humidity,50.0401,50.0401,6689.75
0,100,4,6693.27,torque,50.4329,,6693.27
0,100,4,6693.27,vibration,0.1942,,6693.27
0,100,4,6693.27,temperature,70.8733,,6693.27
0,100,4,6693.27,pressure,31.2712,,6693.27
0,100,4,6693.27,humidity,46.6275,,6693.27
0,105,3,6693.27,torque,48.9982,48.9982,6693.27
0,105,3,6693.27,vibration,0.1832,0.1832,6693.27
0,105,3,6693.27,temperature,70.625,70.625,6693.27
0,105,3,6693.27,pressure,29.2854,29.2854,6693.27
0,105,3,6693.27,humidity,46.911,46.911,6693.27
0,110,2,6693.27,torque,50.0207,50.0207,6693.27
0,110,2,6693.27,vibration,0.2277,0.2277,6693.27
0,110,2,6693.27,temperature,70.682,70.682,6693.27
0,110,2,6693.27,pressure,30.0745,30.0745,6693.27
0,110,2,6693.27,humidity,47.2223,47.2223,6693.27
0,115,1,6700.68,torque,50.1325,50.1325,6700.68
0,115,1,6700.68,vibration,0.159,0.159,6700.68
0,115,1,6700.68,temperature,69.1967,69.1967,6700.68
0,115,1,6700.68,pressure,29.6412,29.6412,6700.68
0,115,1,6700.68,humidity,46.0491,46.0491,6700.68
0,120,0,6700.68,torque,53.6679,53.6679,6700.68
0,120,0,6700.68,vibration,0.1692,0.1692,6700.68
0,120,0,6700.68,temperature,70.3258,70.3258,6700.68
0,120,0,6700.68,pressure,28.8798,28.8798,6700.68
0,120,0,6700.68,humidity,45.548,45.548,6700.68
0,86,11,6721.51,torque,48.8829,48.8829,6721.51
0,86,11,6721.51,vibration,0.1958,0.1958,6721.51
0,86,11,6721.51,temperature,68.8573,68.8573,6721.51
0,86,11,6721.51,pressure,29.3234,29.3234,6721.51
0,86,11,6721.51,humidity,42.7106,42.7106,6721.51
0,87,10,6721.51,torque,50.8811,50.8811,6721.51
0,87,10,6721.51,vibration,0.2563,0.2563,6721.51
0,87,10,6721.51,temperature,68.5428,68.5428,6721.51
0,87,10,6721.51,pressure,30.7362,30.7362,6721.51
0,87,10,6721.51,humidity,44.509,44.509,6721.51
0,88,9,6735.66,torque,52.8107,,6735.66
0,88,9,6735.66,vibration,0.1792,,6735.66
0,88,9,6735.66,temperature,72.3337,,6735.66
0,88,9,6735.66,pressure,29.9192,,6735.66
0,88,9,6735.66,humidity,42.9948,,6735.66
0,89,8,6744.54,torque,48.8555,48.8555,6744.54
0,89,8,6744.54,vibration,0.1432,0.1432,6744.54
0,89,8,6744.54,temperature,69.3204,69.3204,6744.54
0,89,8,6744.54,pressure,32.7577,32.7577,6744.54
0,89,8,6744.54,humidity,45.2116,45.2116,6744.54
0,87,11,6758.92,torque,49.6573,49.6573,6758.92
0,87,11,6758.92,vibration,0.1897,0.1897,6758.92
0,87,11,6758.92,temperature,71.9201,71.9201,6758.92
0,87,11,6758.92,pressure,24.5786,24.5786,6758.92
0,87,11,6758.92,humidity,42.2572,42.2572,6758.92
0,90,7,6760.67,torque,50.3369,50.3369,6760.67
0,90,7,6760.67,vibration,0.1719,0.1719,6760.67
0,90,7,6760.67,temperature,70.5436,70.5436,6760.67
0,90,7,6760.67,pressure,28.3089,28.3089,6760.67
0,90,7,6760.67,humidity,48.3186,48.3186,6760.67
0,91,6,6760.67,torque,52.6343,52.6343,6760.67
0,91,6,6760.67,vibration,0.21,0.21,6760.67
0,91,6,6760.67,temperature,69.4188,69.4188,6760.67
0,91,6,6760.67,pressure,32.0259,32.0259,6760.67
0,91,6,6760.67,humidity,41.8891,41.8891,6760.67
0,96,5,6760.67,torque,49.1136,49.1136,6760.67
0,96,5,6760.67,vibration,0.1738,0.1738,6760.67
0,96,5,6760.67,temperature,69.9394,69.9394,6760.67
0,96,5,6760.67,pressure,31.052,31.052,6760.67
0,96,5,6760.67,humidity,44.5811,44.5811,6760.67
0,101,4,6760.67,torque,50.1147,,6760.67
0,101,4,6760.67,vibration,0.224,,6760.67
0,101,4,6760.67,temperature,72.4482,,6760.67
0,101,4,6760.67,pressure,29.363,,6760.67
0,101,4,6760.67,humidity,46.1131,,6760.67
0,106,3,6760.67,torque,49.6541,49.6541,6760.67
0,106,3,6760.67,vibration,0.1996,0.1996,6760.67
0,106,3,6760.67,temperature,70.0497,70.0497,6760.67
0,106,3,6760.67,pressure,29.6527,29.6527,6760.67
0,106,3,6760.67,humidity,47.648,47.648,6760.67
0,111,2,6760.67,torque,51.5063,51.5063,6760.67
0,111,2,6760.67,vibration,0.2292,0.2292,6760.67
0,111,2,6760.67,temperature,69.1105,69.1105,6760.67
0,111,2,6760.67,pressure,30.5266,30.5266,6760.67
0,111,2,6760.67,humidity,44.8156,44.8156,6760.67
0,116,1,6760.67,torque,46.0415,46.0415,6760.67
0,116,1,6760.67,vibration,0.1995,0.1995,6760.67
0,116,1,6760.67,temperature,71.1454,71.1454,6760.67
0,116,1,6760.67,pressure,29.9114,29.9114,6760.67
0,116,1,6760.67,humidity,46.0147,46.0147,6760.67
0,121,0,6760.67,torque,50.7568,50.7568,6760.67
0,121,0,6760.67,vibration,0.2194,0.2194,6760.67
0,121,0,6760.67,temperature,70.7,70.7,6760.67
0,121,0,6760.67,pressure,31.0342,31.0342,6760.67
0,121,0,6760.67,humidity,44.4915,44.4915,6760.67
0,88,10,6788.57,torque,50.0114,50.0114,6788.57
0,88,10,6788.57,vibration,0.2621,0.2621,6788.57
0,88,10,6788.57,temperature,68.5897,68.5897,6788.57
0,88,10,6788.57,pressure,28.4747,28.4747,6788.57
0,88,10,6788.57,humidity,44.5024,44.5024,6788.57
0,89,9,6789.55,torque,50.0766,,6789.55
0,89,9,6789.55,vibration,0.2044,,6789.55
0,89,9,6789.55,temperature,65.7897,,6789.55
0,89,9,6789.55,pressure,32.7058,,6789.55
0,89,9,6789.55,humidity,42.9845,,6789.55
0,90,8,6815.2,torque,48.9274,48.9274,6815.2
0,90,8,6815.2,vibration,0.213,0.213,6815.2
0,90,8,6815.2,temperature,71.6202,71.6202,6815.2
0,90,8,6815.2,pressure,29.6952,29.6952,6815.2
0,90,8,6815.2,humidity,45.2912,45.2912,6815.2
0,91,7,6819.65,torque,50.9912,50.9912,6819.65
0,91,7,6819.65,vibration,0.1941,0.1941,6819.65
0,91,7,6819.65,temperature,67.175,67.175,6819.65
0,91,7,6819.65,pressure,31.2511,31.2511,6819.65
0,91,7,6819.65,humidity,48.0778,48.0778,6819.65
0,92,6,6819.65,torque,49.1848,49.1848,6819.65
0,92,6,6819.65,vibration,0.2279,0.2279,6819.65
0,92,6,6819.65,temperature,69.3703,69.3703,6819.65
0,92,6,6819.65,pressure,26.1216,26.1216,6819.65
0,92,6,6819.65,humidity,41.7344,41.7344,6819.65
0,97,5,6819.65,torque,50.7274,50.7274,6819.65
0,97,5,6819.65,vibration,0.1886,0.1886,6819.65
0,97,5,6819.65,temperature,70.0121,70.0121,6819.65
0,97,5,6819.65,pressure,33.2607,33.2607,6819.65
0,97,5,6819.65,humidity,45.2553,45.2553,6819.65
0,102,4,6819.65,torque,48.8001,,6819.65
0,102,4,6819.65,vibration,0.1929,,6819.65
0,102,4,6819.65,temperature,68.8801,,6819.65
0,102,4,6819.65,pressure,31.7378,,6819.65
0,102,4,6819.65,humidity,44.6632,,6819.65
0,107,3,6819.65,torque,51.5488,51.5488,6819.65
0,107,3,6819.65,vibration,0.2448,0.2448,6819.65
0,107,3,6819.65,temperature,73.4616,73.4616,6819.65
0,107,3,6819.65,pressure,30.057,30.057,6819.65
0,107,3,6819.65,humidity,46.8386,46.8386,6819.65
0,112,2,6819.65,torque,48.773,48.773,6819.65
0,112,2,6819.65,vibration,0.1896,0.1896,6819.65
0,112,2,6819.65,temperature,68.2039,68.2039,6819.65
0,112,2,6819.65,pressure,26.3885,26.3885,6819.65
0,112,2,6819.65,humidity,46.0249,46.0249,6819.65
0,117,1,6819.65,torque,50.3486,50.3486,6819.65
0,117,1,6819.65,vibration,0.1762,0.1762,6819.65
0,117,1,6819.65,temperature,71.9284,71.9284,6819.65
0,117,1,6819.65,pressure,30.4026,30.4026,6819.65
0,117,1,6819.65,humidity,45.6139,45.6139,6819.65
0,122,0,6819.65,torque,50.2135,50.2135,6819.65
0,122,0,6819.65,vibration,0.1636,0.1636,6819.65
0,122,0,6819.65,temperature,73.7667,73.7667,6819.65
0,122,0,6819.65,pressure,31.7751,31.7751,6819.65
0,122,0,6819.65,humidity,45.2464,45.2464,6819.65
0,88,11,6838.03,torque,54.5031,54.5031,6838.03
0,88,11,6838.03,vibration,0.2167,0.2167,6838.03
0,88,11,6838.03,temperature,71.1198,71.1198,6838.03
0,88,11,6838.03,pressure,27.8869,27.8869,6838.03
0,88,11,6838.03,humidity,43.0394,43.0394,6838.03
0,89,10,6843.11,torque,49.1065,49.1065,6843.11
0,89,10,6843.11,vibration,0.1973,0.1973,6843.11
0,89,10,6843.11,temperature,67.6757,67.6757,6843.11
0,89,10,6843.11,pressure,29.1735,29.1735,6843.11
0,89,10,6843.11,humidity,43.6809,43.6809,6843.11
0,90,9,6868.16,torque,50.2072,,6868.16
0,90,9,6868.16,vibration,0.223,,6868.16
0,90,9,6868.16,temperature,71.5973,,6868.16
0,90,9,6868.16,pressure,30.6745,,6868.16
0,90,9,6868.16,humidity,45.4002,,6868.16
0,91,8,6871.46,torque,50.03,50.03,6871.46
0,91,8,6871.46,vibration,0.2118,0.2118,6871.46
0,91,8,6871.46,temperature,69.0451,69.0451,6871.46
0,91,8,6871.46,pressure,29.9971,29.9971,6871.46
0,91,8,6871.46,humidity,45.8554,45.8554,6871.46
0,92,7,6887.86,torque,51.4871,51.4871,6887.86
0,92,7,6887.86,vibration,0.2026,0.2026,6887.86
0,92,7,6887.86,temperature,66.011,66.011,6887.86
